ID,parentID,insertDate,name,code,type,level,provinceID,city,zone,address,postalCode,phone,haveInternet,email,ownership,distanceFromParent,timeToParent,roadType,climate,populationNumber,childrenNumber,receivingVaccMode,transportMode,startWork,staffNumber,powerSource,remark,country,higherLevel,lowerLevel,year,updateNumber,completerStaffName,completerStaffPosition,completerStaffSign,facilityBarcode,equipBarcode,district,gps,other,changeDate,Coverage,functionstatus,byfile,HaveImmService,TypeImmService,NumImmperWeek,NumProfStaff,NumVaccStaff,NumDriverStaff,Coverage2,HaveGenerator,HaveCovid,countVacc1,countVacc2,otherservice,isDel,delreason,enterBy,code2,IsbuildingSuitable,buildingSuitableReason,selectedServices,NumIcepack,MaxSDI,FacMainPlan,NumIsOpen,workingHFrom,workingHTo,other1,other2,other3,other4,other5,other6,Coverage3,countVacc3,Coverage4,countVacc4
787,669,14/11/2022,Health Post  Caidabu,TLS0500081,156,5,-1,,,Posto Administrativo Iliomar,,+670 77088959,0,,140,NULL,,NULL,-1,2000,0,-1,-1,2016,2,215,,NULL,NULL,0,2016,NULL,Aleixo Monteiro,Lex Mont,,,NULL,Lautem,,8,14/11/2022,NULL,131,NULL,NULL,NULL,NULL,2,0,0,NULL,0,NULL,0,0,1,0,-1,673,NULL,-1,-1,,0,0.00,,NULL,08:00,17:30,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
788,669,14/11/2022,Health Post  Fuat,TLS0500082,156,5,-1,,,Posto Administrativo Iliomar,,+670 77088959,0,,140,NULL,,NULL,-1,2000,0,-1,-1,2022,2,215,,NULL,NULL,0,2022,NULL,Aleixo Monteiro,Lex Mont,,,NULL,Lautem,,8,14/11/2022,NULL,131,NULL,NULL,NULL,NULL,2,0,0,NULL,0,NULL,0,0,1,0,-1,673,NULL,-1,-1,,0,0.00,,NULL,08:00,17:30,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
789,616,14/11/2022,Health post Cassa,TLS0500083,156,5,-1,,,Cassa,,77472300,NULL,,-1,NULL,,NULL,-1,3600,0,-1,-1,,4,215,,NULL,NULL,1,NULL,11/21/2022 4:32:32 PM,Antonio Q. Mendonsa,Yes,,,NULL,Ainaro,,8,14/11/2022,NULL,-1,NULL,NULL,NULL,NULL,4,0,1,NULL,0,NULL,0,0,1,0,0,622,NULL,-1,-1,,0,0.00,,NULL,,,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
790,616,14/11/2022,Health post Maununu,TLS0500084,156,5,-1,,,Maununu,,77472300,NULL,,-1,NULL,,NULL,-1,3600,0,-1,-1,,2,215,,NULL,NULL,1,NULL,NULL,Antonio Q. Mendonsa,Yes,,,NULL,Ainaro,,8,14/11/2022,NULL,-1,NULL,NULL,NULL,NULL,2,0,1,NULL,0,NULL,0,0,1,0,0,622,NULL,-1,-1,,0,0.00,,NULL,,,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
791,777,14/11/2022,Health Post  Poros,TLS0500085,156,5,-1,,,Posto Administrativo Mehara,,+670 77088959,0,,140,NULL,,NULL,-1,2000,0,-1,-1,2010,2,215,,NULL,NULL,0,2010,NULL,Aleixo Monteiro,Lex Mont,,,NULL,Lautem,,8,14/11/2022,NULL,131,NULL,NULL,NULL,NULL,1,0,0,NULL,0,NULL,0,0,1,0,-1,673,NULL,-1,-1,,0,0.00,,NULL,08:00,17:30,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
792,777,14/11/2022,Health Post  Tutuala,TLS0500086,156,5,-1,,,Posto Administrativo Mehara,,+670 77088959,0,,140,NULL,,NULL,-1,2000,0,-1,-1,2008,2,215,,NULL,NULL,0,2008,NULL,Aleixo Monteiro,Lex Mont,,,NULL,Lautem,,8,14/11/2022,NULL,131,NULL,NULL,NULL,NULL,1,0,0,NULL,0,NULL,0,0,1,0,-1,673,NULL,-1,-1,,0,0.00,,NULL,08:00,17:30,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
793,617,14/11/2022,Health post Aituto,TLS0500087,156,5,-1,,,Lehuntuto,,77472300,NULL,,-1,NULL,,NULL,-1,3600,0,-1,-1,,2,215,,NULL,NULL,1,NULL,11/16/2022 1:23:27 AM,Antonio Q. Mendonsa,Yes,,,NULL,Ainaro,,8,14/11/2022,NULL,-1,NULL,NULL,NULL,NULL,2,0,0,NULL,0,NULL,0,0,1,0,0,622,NULL,-1,-1,,0,0.00,,NULL,,,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
794,666,14/11/2022,Health Post Alto Laleno,TLS0500088,156,5,-1,,,Posto Administrativo Lautem,,+670 77088959,0,,140,NULL,,NULL,-1,2000,0,-1,-1,2006,2,215,,NULL,NULL,0,2006,NULL,Aleixo Monteiro,Lex Mont,,,NULL,Lautem,,8,14/11/2022,NULL,131,NULL,NULL,NULL,NULL,1,0,0,NULL,0,NULL,0,0,1,0,-1,673,NULL,-1,-1,,0,0.00,,NULL,08:00,17:30,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
795,617,14/11/2022,Health post horaikiik,TLS0500089,156,5,-1,,,Horaikiik,,77472300,NULL,,-1,NULL,,NULL,-1,3600,0,-1,-1,,4,215,,NULL,NULL,1,NULL,11/16/2022 1:26:25 AM,Antonio Q. Mendonsa,Yes,,,NULL,Ainaro,,8,14/11/2022,NULL,-1,NULL,NULL,NULL,NULL,4,0,0,NULL,0,NULL,0,0,1,0,0,622,NULL,-1,-1,,0,0.00,,NULL,,,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
796,666,14/11/2022,Health Post Baduro,TLS0500090,156,5,-1,,,Posto Administrativo Lautem,,+670 77088959,1,,140,NULL,,NULL,-1,2000,0,-1,-1,2014,2,215,,NULL,NULL,0,2014,NULL,Aleixo Monteiro,Lex Mont,,,NULL,Lautem,,8,14/11/2022,NULL,131,NULL,NULL,NULL,NULL,1,0,0,NULL,0,NULL,0,0,1,0,-1,673,NULL,-1,-1,,0,0.00,,NULL,08:00,17:30,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
797,617,14/11/2022,Health post liurai,TLS0500091,156,5,-1,,,Sukuliurai,,77472300,NULL,,-1,NULL,,NULL,-1,3600,0,-1,-1,,3,215,,NULL,NULL,1,NULL,11/16/2022 1:40:53 AM,Antonio Q. Mendonsa,Yes,,,NULL,Ainaro,,8,14/11/2022,NULL,-1,NULL,NULL,NULL,NULL,3,0,0,NULL,0,NULL,0,0,1,0,0,622,NULL,-1,-1,,0,0.00,,NULL,,,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
798,617,14/11/2022,Health post Canurema,TLS0500092,156,5,-1,,,Canurema,,77472300,NULL,,-1,NULL,,NULL,-1,3600,0,-1,-1,,3,215,,NULL,NULL,1,NULL,11/16/2022 1:37:11 AM,Antonio Q. Mendonsa,Yes,,,NULL,Ainaro,,8,14/11/2022,NULL,-1,NULL,NULL,NULL,NULL,3,0,0,NULL,0,NULL,0,0,1,0,0,622,NULL,-1,-1,,0,0.00,,NULL,,,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
799,617,14/11/2022,Health post Fatubessi,TLS0500093,156,5,-1,,,Tutfil,,77472300,NULL,,-1,NULL,,NULL,-1,3600,0,-1,-1,,1,215,,NULL,NULL,1,NULL,11/15/2022 9:50:15 AM,Antonio Q. Mendonsa,Yes,,,NULL,Ainaro,,8,14/11/2022,NULL,-1,NULL,NULL,NULL,NULL,1,0,0,NULL,0,NULL,0,0,1,0,0,622,NULL,-1,-1,,0,0.00,,NULL,,,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
800,617,14/11/2022,Health post Edi,TLS0500094,156,5,-1,,,Ailok,,77472300,NULL,,-1,NULL,,NULL,-1,3600,0,-1,-1,,3,215,,NULL,NULL,1,NULL,11/16/2022 1:52:28 AM,Antonio Q. Mendonsa,Yes,,,NULL,Ainaro,,8,14/11/2022,NULL,-1,NULL,NULL,NULL,NULL,3,0,0,NULL,0,NULL,0,0,1,0,0,622,NULL,-1,-1,,0,0.00,,NULL,,,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
801,617,14/11/2022,Health post Maulau,TLS0500095,156,5,-1,,,Umluli,,77472300,NULL,,-1,NULL,,NULL,-1,3600,0,-1,-1,,1,215,,NULL,NULL,1,NULL,11/16/2022 1:54:40 AM,Antonio Q. Mendonsa,Yes,,,NULL,Ainaro,,8,14/11/2022,NULL,-1,NULL,NULL,NULL,NULL,1,0,0,NULL,0,NULL,0,0,1,0,0,622,NULL,-1,-1,,0,0.00,,NULL,,,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
802,617,14/11/2022,Health post Manetu,TLS0500096,156,5,-1,,,Leubluli,,77472300,NULL,,-1,NULL,,NULL,-1,3600,0,-1,-1,,3,215,,NULL,NULL,1,NULL,NULL,Antonio Q. Mendonsa,Yes,,,NULL,Ainaro,,8,14/11/2022,NULL,-1,NULL,NULL,NULL,NULL,3,0,0,NULL,0,NULL,0,0,1,0,0,622,NULL,-1,-1,,0,0.00,,NULL,,,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
803,617,14/11/2022,Health post Manelobas,TLS0500097,156,5,-1,,,Ernaru,,77472300,NULL,,-1,NULL,,NULL,-1,3600,0,-1,-1,,1,215,,NULL,NULL,1,NULL,NULL,Antonio Q. Mendonsa,Yes,,,NULL,Ainaro,,8,14/11/2022,NULL,-1,NULL,NULL,NULL,NULL,1,0,0,NULL,0,NULL,0,0,1,0,0,622,NULL,-1,-1,,0,0.00,,NULL,,,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
804,618,14/11/2022,Health post Nunumoge,TLS0500098,156,5,-1,,,Nularan,,77472300,NULL,,-1,NULL,,NULL,-1,3600,0,-1,-1,,1,215,,NULL,NULL,1,NULL,NULL,Antonio Q. Mendonsa,Yes,,,NULL,Ainaro,,8,14/11/2022,NULL,-1,NULL,NULL,NULL,NULL,1,0,0,NULL,0,NULL,0,0,1,0,0,622,NULL,-1,-1,,0,0.00,,NULL,,,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
805,632,22/11/2022,INTENSIVE & INTERMEDIATE CARE UNIT (ICU),TLS0300019,157,3,-1,,,"MALIANA ",,77069956,1,,140,NULL,,NULL,-1,50000,100,-1,-1,2012,5,215,,NULL,NULL,0,2012,12/5/2022 4:00:11 AM,Zaqueu Ferreira,2,,,NULL,"BOBONARO ",,8,22/11/2022,NULL,131,NULL,NULL,NULL,NULL,5,0,3,NULL,0,NULL,0,0,1,0,-1,714,NULL,-1,-1,,0,0.00,,NULL,,,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
806,633,14/11/2022,"Cs kakania ",TLS0400073,156,4,-1,,,"Lourba ",,+67077194107,0,,-1,NULL,,NULL,-1,4000,100,-1,-1,,10,215,,NULL,NULL,3,NULL,2022/11/15 09:52:07 ق.ظ,Rudi Gonzalves,Yes,,,NULL,Bobonaro,,2,14/11/2022,NULL,-1,NULL,NULL,NULL,NULL,6,0,1,NULL,0,NULL,0,0,1,0,-1,642,NULL,-1,-1,,0,0.00,,NULL,,,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
807,623,14/11/2022,Postu Saude Samalari,TLS0500099,156,5,-1,,,Samalari,,77468989,NULL,,-1,NULL,,NULL,-1,2000,0,-1,-1,,10,215,,NULL,NULL,0,NULL,NULL,Celestino da Costa Brito,Celes,,,NULL,Baucau,,8,14/11/2022,NULL,-1,NULL,NULL,NULL,NULL,5,0,0,NULL,0,NULL,0,0,1,0,-1,631,NULL,-1,-1,,0,0.00,,NULL,,,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
808,618,14/11/2022,Health post Mauchiga,TLS0500100,156,5,-1,,,Mauchiga,,77472300,NULL,,-1,NULL,,NULL,-1,4000,0,-1,-1,,2,215,,NULL,NULL,2,NULL,11/15/2022 4:27:24 PM,Antonio Q. Mendonsa,Yes,,,NULL,Ainaro,,8,14/11/2022,NULL,-1,NULL,NULL,NULL,NULL,2,0,0,NULL,0,NULL,0,0,1,0,0,622,NULL,-1,-1,,0,0.00,,NULL,,,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
809,675,12/08/2022,Emergency Internamento Manatuto Villa,TLS0500101,120,5,-1,,,Manatuto Villa,,+670 78326244 / 76651753,1,cesaltinosoares8@gmail.com,140,NULL,,NULL,-1,4500,0,-1,-1,,30,215,,NULL,NULL,0,NULL,12/6/2022 4:13:43 AM,Cesaltino Soares,Yes,,,NULL,Manatuto,,24,08/12/2022,NULL,131,NULL,NULL,NULL,NULL,20,0,1,NULL,0,NULL,0,0,1,0,-1,683,NULL,-1,-1,,0,0.00,,NULL,,,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
810,618,14/11/2022,Health post Mau-lahulu,TLS0500102,156,5,-1,,,Mau-lahulu,,77472300,NULL,,-1,NULL,,NULL,-1,3600,0,-1,-1,,2,215,,NULL,NULL,1,NULL,11/15/2022 4:29:02 PM,Antonio Q. Mendonsa,Yes,,,NULL,Ainaro,,8,14/11/2022,NULL,-1,NULL,NULL,NULL,NULL,1,0,0,NULL,0,NULL,0,0,1,0,0,622,NULL,-1,-1,,0,0.00,,NULL,,,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
811,632,14/11/2022,"MATERNITY ",TLS0300020,157,3,-1,,,"MALIANA ",,77069956,NULL,,-1,NULL,,NULL,-1,50000,100,-1,-1,,150,215,,NULL,NULL,0,NULL,12/5/2022 10:37:42 AM,Zaqueu Ferreira,2,,,NULL,"BOBONARO ",,8,14/11/2022,NULL,-1,NULL,NULL,NULL,NULL,200,0,3,NULL,0,NULL,0,0,1,0,0,714,NULL,-1,-1,,0,0.00,,NULL,,,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
812,692,14/11/2022,MATERNIDADE VIQQ VILLA,TLS0400074,156,4,-1,,,Viqueque villa,,77178452,NULL,,-1,NULL,,NULL,-1,4500,12,-1,-1,,25,215,,NULL,NULL,0,NULL,11/22/2022 8:59:33 AM,Tito Gaspar Fatima,Yes,,,NULL,Viqueque,,24 hours,14/11/2022,NULL,-1,NULL,NULL,NULL,NULL,25,0,3,NULL,0,NULL,0,0,1,0,0,701,NULL,-1,-1,,0,0.00,,NULL,,,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
813,618,14/11/2022,Health post hatubelico leten,TLS0500103,156,5,-1,,,Hatubelico,,77472300,NULL,,-1,NULL,,NULL,-1,3600,0,-1,-1,,8,215,,NULL,NULL,1,NULL,11/15/2022 4:32:21 PM,Antonio Q. Mendonsa,Yes,,,NULL,Ainaro,,8,14/11/2022,NULL,-1,NULL,NULL,NULL,NULL,6,0,1,NULL,0,NULL,0,0,1,0,0,622,NULL,-1,-1,,0,0.00,,NULL,,,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
814,702,14/11/2022,CSI Aileu-vila,TLS0400075,156,4,-1,,,Aileu vila,,+67077922691,NULL,,-1,NULL,,NULL,-1,4500,100,-1,-1,2000,29,215,,NULL,NULL,0,2000,12/5/2022 10:31:59 AM,Osvaldo David Mesquita,Osvaldo David Mesquita,,,NULL,Aileu,,8,14/11/2022,NULL,-1,NULL,NULL,NULL,NULL,19,0,2,NULL,0,NULL,0,0,1,0,0,710,NULL,-1,-1,,0,0.00,,NULL,08:00,17:30,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
815,607,15/11/2022,Lahane,TLS0400076,156,4,-1,,,Dili,,76770648,NULL,,-1,NULL,,NULL,-1,3600,100,-1,-1,,5,215,,NULL,NULL,2,NULL,NULL,Patricio De Jesus,Patricio,,,NULL,Dili,,8 hours,15/11/2022,NULL,-1,NULL,NULL,NULL,NULL,5,0,2,NULL,0,NULL,0,0,1,1,231,616,NULL,-1,-1,,0,0.00,,NULL,08:00,17:00,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
816,683,15/11/2022,PS. Liurai,TLS0500104,156,5,-1,,,Turiskai,,76183346,1,,140,NULL,,NULL,-1,2000,0,-1,-1,2017,2,215,,NULL,NULL,1,2017,11/15/2022 5:43:28 PM,Sofiano Serebere Lopes,Sofiano S. Lopes,,,NULL,Manufahi,,08:00,15/11/2022,NULL,-1,NULL,NULL,NULL,NULL,2,0,0,NULL,0,NULL,0,0,1,0,-1,690,NULL,-1,-1,207,0,0.00,,NULL,08:00,17:00,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
817,619,14/11/2022,Health post Aimerleu,TLS0500105,156,5,-1,,,Aimerleu,,77472300,NULL,,-1,NULL,,NULL,-1,3600,0,-1,-1,,2,215,,NULL,NULL,1,NULL,11/15/2022 5:29:07 PM,Antonio Q. Mendonsa,Yes,,,NULL,Ainaro,,8,14/11/2022,NULL,-1,NULL,NULL,NULL,NULL,2,0,0,NULL,0,NULL,0,0,1,0,0,622,NULL,-1,-1,,0,0.00,,NULL,,,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
818,614,15/11/2022,EMERGENCIA,TLS0300021,157,3,-1,,,Maubisse,,78661155,NULL,,-1,NULL,,NULL,-1,50000,100,-1,-1,,200,215,,NULL,NULL,5,NULL,12/1/2022 4:14:14 AM,Arcancio Adriano Assis,Arcancio Adriano Assis,,,NULL,Ainaro,,8,15/11/2022,NULL,-1,NULL,NULL,NULL,NULL,8,0,2,NULL,0,NULL,0,0,1,0,-1,715,NULL,-1,-1,,0,0.00,,NULL,,,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
819,814,14/11/2022,PS Seloi-kraik,TLS0500106,156,5,-1,,,Seloi-kraik,,+67077922691,NULL,,-1,NULL,,NULL,-1,3500,0,-1,-1,,3,215,,NULL,NULL,1,NULL,NULL,Osvaldo David Mesquita,Yes,,,NULL,Aileu,,8,14/11/2022,NULL,-1,NULL,NULL,NULL,NULL,3,0,0,NULL,0,NULL,0,0,1,0,0,710,NULL,-1,-1,,0,0.00,,NULL,08:00,17:30,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
820,675,08/12/2022,Maternidade Manatuto Villa,TLS0500107,202,5,-1,,,Manatuto Villa,,+670 78326244 / 76651753,1,cesaltinosoares8@gmail.com,140,NULL,,NULL,-1,4500,0,-1,-1,,8,215,,NULL,NULL,0,NULL,11/21/2022 10:31:55 AM,Cesaltino Soares,Yes,,,NULL,Manatuto,,24,08/12/2022,NULL,131,NULL,NULL,NULL,NULL,6,0,1,NULL,0,NULL,0,0,1,0,-1,683,NULL,-1,-1,,0,0.00,,NULL,,,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
821,619,14/11/2022,Health post Ailora,TLS0500108,156,5,-1,,,Ailora,,77472300,NULL,,-1,NULL,,NULL,-1,3600,0,-1,-1,,3,215,,NULL,NULL,1,NULL,11/15/2022 5:38:53 PM,Antonio Q. Mendonsa,Yes,,,NULL,Ainaro,,8,14/11/2022,NULL,-1,NULL,NULL,NULL,NULL,2,0,0,NULL,0,NULL,0,0,1,0,0,622,NULL,-1,-1,,0,0.00,,NULL,,,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
822,683,15/11/2022,"OPD ",TLS0500109,156,5,-1,,,Foholau,,76183346,NULL,,140,NULL,,NULL,-1,2000,0,-1,-1,2017,2,215,,NULL,NULL,1,2017,NULL,Sofiano Serebere Lopes,Sofiano S. Lopes,,,NULL,Manufahi,,08:00,15/11/2022,NULL,131,NULL,NULL,NULL,NULL,2,0,0,NULL,0,NULL,0,0,1,1,231,690,NULL,-1,-1,207,0,0.00,,NULL,08:00,17:00,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
823,619,14/11/2022,Health post Bobe,TLS0500110,156,5,-1,,,Bobe,,77472300,NULL,,-1,NULL,,NULL,-1,3600,0,-1,-1,,1,215,,NULL,NULL,1,NULL,NULL,Antonio Q. Mendonsa,Yes,,,NULL,Ainaro,,8,14/11/2022,NULL,-1,NULL,NULL,NULL,NULL,1,0,0,NULL,0,NULL,0,0,1,0,0,622,NULL,-1,-1,,0,0.00,,NULL,,,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
824,614,15/11/2022,OT ROOM,TLS0300022,157,3,-1,,,Maubisse,,78661155,NULL,,-1,NULL,,NULL,-1,50000,100,-1,-1,,200,215,,NULL,NULL,6,NULL,12/6/2022 2:41:39 AM,Arcancio Adriano Assis,Arcancio Adriano Assis,,,NULL,Ainaro,,8,15/11/2022,NULL,-1,NULL,NULL,NULL,NULL,8,0,2,NULL,0,NULL,0,0,1,0,-1,715,NULL,-1,-1,,0,0.00,,NULL,,,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
825,814,14/11/2022,PS Suku Liurai,TLS0500111,156,5,-1,,,Suku liurai,,+67077922691,NULL,,-1,NULL,,NULL,-1,3500,0,-1,-1,,3,215,,NULL,NULL,1,NULL,NULL,Osvaldo David Mesquita,Osvaldo David Mesquita,,,NULL,Aileu,,8,14/11/2022,NULL,-1,NULL,NULL,NULL,NULL,3,0,0,NULL,0,NULL,0,0,1,0,0,710,NULL,-1,-1,,0,0.00,,NULL,08:00,17:30,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
826,623,14/11/2022,PS. Buibau,TLS0500112,156,5,-1,,,Buibau,,77468989,1,,-1,NULL,,NULL,-1,3000,0,-1,-1,,10,215,,NULL,NULL,0,NULL,11/16/2022 4:17:12 AM,Celestino da Costa Brito,Celes,,,NULL,Baucau,,8,14/11/2022,NULL,-1,NULL,NULL,NULL,NULL,5,0,0,NULL,0,NULL,0,0,1,0,0,631,NULL,-1,-1,,0,0.00,,NULL,,,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
827,619,14/11/2022,Bonuk,TLS0500113,156,5,-1,,,Bonuk,,77472300,NULL,,-1,NULL,,NULL,-1,3600,0,-1,-1,,1,215,,NULL,NULL,1,NULL,NULL,Antonio Q. Mendonsa,Yes,,,NULL,Ainaro,,8,14/11/2022,NULL,-1,NULL,NULL,NULL,NULL,1,0,0,NULL,0,NULL,0,0,1,0,0,622,NULL,-1,-1,,0,0.00,,NULL,,,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
828,614,14/11/2022,HDU,TLS0300023,157,3,-1,,,Maubisse,,78661155,NULL,,-1,NULL,,NULL,-1,50000,100,-1,-1,,200,215,,NULL,NULL,6,NULL,12/6/2022 2:31:06 AM,Arcancio Adriano Assis,Arcancio Adriano Assis,,,NULL,Ainaro,,8,14/11/2022,NULL,-1,NULL,NULL,NULL,NULL,8,0,2,NULL,0,NULL,0,0,1,0,0,715,NULL,-1,-1,,0,0.00,,NULL,,,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
829,675,08/12/2022,"Laboratorio ",TLS0500114,120,5,-1,,,Manatuto Villa,,78326244,1,cesaltinosoares@8gmail.com,140,NULL,,NULL,-1,4500,0,-1,-1,,6,215,,NULL,NULL,0,NULL,NULL,Cesaltino Soares,Yes,,,NULL,Manatuto,,8,08/12/2022,NULL,131,NULL,NULL,NULL,NULL,3,0,1,NULL,0,NULL,0,0,1,0,-1,683,NULL,-1,-1,,0,0.00,,NULL,,,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
830,614,14/11/2022,INTERNAMENTU,TLS0300024,157,3,-1,,,Maubisse,,78661155,NULL,,-1,NULL,,NULL,-1,50000,100,-1,-1,,200,215,,NULL,NULL,10,NULL,11/30/2022 9:48:29 AM,Arcancio Adriano Assis,Arcancio Adriano Assis,,,NULL,Ainaro,,8,14/11/2022,NULL,-1,NULL,NULL,NULL,NULL,10,0,2,NULL,0,NULL,0,0,1,0,0,715,NULL,-1,-1,,0,0.00,,NULL,,,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
831,623,14/11/2022,PS. Gariwai,TLS0500115,156,5,-1,,,Gariwai,,77468988,1,,140,NULL,,NULL,-1,3000,0,-1,-1,,10,215,,NULL,NULL,0,NULL,11/16/2022 3:43:21 AM,Celestino da Costa Brito,Celes,,,NULL,Baucau,,8,14/11/2022,NULL,131,NULL,NULL,NULL,NULL,5,0,0,NULL,0,NULL,0,0,1,0,0,631,NULL,-1,-1,,0,0.00,,NULL,,,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
832,614,14/11/2022,MATERNIDADE,TLS0300025,157,3,-1,,,Maubisse,,78661155,NULL,,-1,NULL,,NULL,-1,50000,100,-1,-1,,200,215,,NULL,NULL,10,NULL,12/5/2022 10:39:45 AM,Arcancio Adriano Assis,Arcancio Adriano Assis,,,NULL,Ainaro,,8,14/11/2022,NULL,-1,NULL,NULL,NULL,NULL,10,0,2,NULL,0,NULL,0,0,1,0,0,715,NULL,-1,-1,,0,0.00,,NULL,,,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
833,676,12/06/2022,"Emergency ",TLS0500116,156,5,-1,,,Laleia,,78326244,1,cesaltinosoares8@gmail.com,140,NULL,,NULL,-1,1500,0,-1,-1,,3,215,Pessoal Saude Mantein Servisu iha PS Refere no Mantein koidado Ekipamentos Medicos,NULL,NULL,0,NULL,NULL,Cesaltino Soares,Yes,,,NULL,Manatuto,,8,06/12/2022,NULL,131,NULL,NULL,NULL,NULL,2,0,0,NULL,0,NULL,0,0,1,0,-1,683,NULL,-1,-1,,0,0.00,,NULL,,,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
834,614,22/11/2022,BIOMEDICAL,TLS0300026,157,3,-1,,,Maubisse,,78661155,NULL,,-1,NULL,,NULL,-1,50000,100,-1,-1,,200,215,,NULL,NULL,6,NULL,NULL,Arcancio Adriano Assis,Arcancio Adriano Assis,,,NULL,Ainaro,,8,22/11/2022,NULL,-1,NULL,NULL,NULL,NULL,3,0,2,NULL,0,NULL,0,0,1,1,231,623,NULL,-1,-1,,0,0.00,,NULL,,,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
835,814,14/11/2022,PS Daisol,TLS0500117,156,5,-1,,,Daisoli,,+67077922691,NULL,,-1,NULL,,NULL,-1,3500,0,-1,-1,,5,215,,NULL,NULL,1,NULL,NULL,Osvaldo David Mesquita,Osvaldo David Mesquita,,,NULL,Aileu,,8,14/11/2022,NULL,-1,NULL,NULL,NULL,NULL,3,0,0,NULL,0,NULL,0,0,1,0,0,710,NULL,-1,-1,,0,0.00,,NULL,08:00,17:30,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
836,814,14/11/2022,PS Saboria,TLS0500118,156,5,-1,,,Saboria,,+67077922691,NULL,,-1,NULL,,NULL,-1,3500,0,-1,-1,,2,215,,NULL,NULL,1,NULL,NULL,Osvaldo David Mesquita,Osvaldo David Mesquita,,,NULL,Aileu,,8,14/11/2022,NULL,-1,NULL,NULL,NULL,NULL,1,0,0,NULL,0,NULL,0,0,1,0,0,710,NULL,-1,-1,,0,0.00,,NULL,,,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
837,621,14/11/2022,Emercency,TLS0300027,157,3,-1,,,Baucau,,78158579,NULL,,-1,NULL,,NULL,-1,50000,100,-1,-1,,15,215,,NULL,NULL,6,NULL,2022/12/05 10:11:14 ق.ظ,"Orlando Marçal ",2,,,NULL,Baucau,,8,14/11/2022,NULL,-1,NULL,NULL,NULL,NULL,10,0,5,NULL,0,NULL,0,0,1,0,0,630,NULL,-1,-1,,0,0.00,,NULL,,,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
838,614,14/11/2022,FISIOTERAPI,TLS0300028,157,3,-1,,,Maubisse,,78661155,NULL,,-1,NULL,,NULL,-1,50000,100,-1,-1,,200,215,,NULL,NULL,10,NULL,12/5/2022 11:07:04 AM,Arcancio Adriano Assis,Arcancio Adriano Assis,,,NULL,Ainaro,,8,14/11/2022,NULL,-1,NULL,NULL,NULL,NULL,2,0,2,NULL,0,NULL,0,0,1,0,0,715,NULL,-1,-1,,0,0.00,,NULL,,,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
